,dms_orig,dms_dest,sctg2,dms_mode,Year,tons,economic_growth
1403,53-Washington,53-Washington,37-Transport equip.,5-Multiple modes & mail,2030,0.3465,high
1404,53-Washington,53-Washington,38-Precision instruments,1-Truck,2030,296.406,high
1405,53-Washington,53-Washington,38-Precision instruments,5-Multiple modes & mail,2030,109.6676,high
1406,53-Washington,53-Washington,39-Furniture,1-Truck,2030,1126.9112,high
1407,53-Washington,53-Washington,39-Furniture,5-Multiple modes & mail,2030,1.1074,high
1408,53-Washington,53-Washington,40-Misc. mfg. prods.,1-Truck,2030,2929.9737,high
1409,53-Washington,53-Washington,40-Misc. mfg. prods.,2-Rail,2030,0.0892,high
1410,53-Washington,53-Washington,40-Misc. mfg. prods.,5-Multiple modes & mail,2030,300.9337,high
1411,53-Washington,53-Washington,41-Waste/scrap,1-Truck,2030,9279.118,high
1412,53-Washington,53-Washington,41-Waste/scrap,2-Rail,2030,1237.4749,high
1413,53-Washington,53-Washington,41-Waste/scrap,5-Multiple modes & mail,2030,9.601,high
1414,53-Washington,53-Washington,43-Mixed freight,1-Truck,2030,10832.1073,high
1415,53-Washington,53-Washington,43-Mixed freight,2-Rail,2030,0.1789,high
1416,53-Washington,53-Washington,43-Mixed freight,5-Multiple modes & mail,2030,6.9748,high
1417,53-Washington,53-Washington,01-Live animals/fish,1-Truck,2035,631.5668,Base
1418,53-Washington,53-Washington,02-Cereal grains,1-Truck,2035,14536.7517,Base
1419,53-Washington,53-Washington,02-Cereal grains,2-Rail,2035,2637.4664,Base
1420,53-Washington,53-Washington,02-Cereal grains,3-Water,2035,1294.6698,Base
1421,53-Washington,53-Washington,02-Cereal grains,5-Multiple modes & mail,2035,0.5701,Base
1422,53-Washington,53-Washington,03-Other ag prods.,1-Truck,2035,13658.4409,Base
1423,53-Washington,53-Washington,03-Other ag prods.,3-Water,2035,8.8312,Base
1424,53-Washington,53-Washington,03-Other ag prods.,5-Multiple modes & mail,2035,2.245,Base
1425,53-Washington,53-Washington,04-Animal feed,1-Truck,2035,4198.5587,Base
1426,53-Washington,53-Washington,04-Animal feed,2-Rail,2035,972.654,Base
1427,53-Washington,53-Washington,04-Animal feed,5-Multiple modes & mail,2035,37.3816,Base
1428,53-Washington,53-Washington,05-Meat/seafood,1-Truck,2035,1054.9929,Base
1429,53-Washington,53-Washington,05-Meat/seafood,5-Multiple modes & mail,2035,91.2181,Base
1430,53-Washington,53-Washington,06-Milled grain prods.,1-Truck,2035,2594.8811,Base
1431,53-Washington,53-Washington,06-Milled grain prods.,5-Multiple modes & mail,2035,9.509,Base
1432,53-Washington,53-Washington,07-Other foodstuffs,1-Truck,2035,11101.9559,Base
1433,53-Washington,53-Washington,07-Other foodstuffs,2-Rail,2035,1.3572,Base
1434,53-Washington,53-Washington,07-Other foodstuffs,5-Multiple modes & mail,2035,79.7745,Base
1435,53-Washington,53-Washington,08-Alcoholic beverages,1-Truck,2035,3175.5657,Base
1436,53-Washington,53-Washington,08-Alcoholic beverages,2-Rail,2035,52.7848,Base
1437,53-Washington,53-Washington,08-Alcoholic beverages,5-Multiple modes & mail,2035,9.2049,Base
1438,53-Washington,53-Washington,09-Tobacco prods.,1-Truck,2035,3.5203,Base
1439,53-Washington,53-Washington,10-Building stone,1-Truck,2035,199.6292,Base
1440,53-Washington,53-Washington,11-Natural sands,1-Truck,2035,13059.2548,Base
1441,53-Washington,53-Washington,11-Natural sands,2-Rail,2035,1603.7571,Base
1442,53-Washington,53-Washington,11-Natural sands,5-Multiple modes & mail,2035,118.9239,Base
1443,53-Washington,53-Washington,12-Gravel,1-Truck,2035,52028.7157,Base
1444,53-Washington,53-Washington,12-Gravel,2-Rail,2035,5166.0725,Base
1445,53-Washington,53-Washington,12-Gravel,3-Water,2035,1.4136,Base
1446,53-Washington,53-Washington,12-Gravel,5-Multiple modes & mail,2035,28.8778,Base
1447,53-Washington,53-Washington,13-Nonmetallic minerals,1-Truck,2035,3001.7679,Base
1448,53-Washington,53-Washington,13-Nonmetallic minerals,5-Multiple modes & mail,2035,0.0423,Base
1449,53-Washington,53-Washington,14-Metallic ores,1-Truck,2035,0.0131,Base
1450,53-Washington,53-Washington,17-Gasoline,1-Truck,2035,11603.4539,Base
1451,53-Washington,53-Washington,17-Gasoline,2-Rail,2035,0.1344,Base
1452,53-Washington,53-Washington,17-Gasoline,3-Water,2035,2964.1742,Base
1453,53-Washington,53-Washington,17-Gasoline,5-Multiple modes & mail,2035,17.4559,Base
1454,53-Washington,53-Washington,17-Gasoline,6-Pipeline,2035,12896.5374,Base
1455,53-Washington,53-Washington,18-Fuel oils,1-Truck,2035,6860.2266,Base
1456,53-Washington,53-Washington,18-Fuel oils,2-Rail,2035,725.3744,Base
1457,53-Washington,53-Washington,18-Fuel oils,3-Water,2035,8314.6836,Base
1458,53-Washington,53-Washington,18-Fuel oils,5-Multiple modes & mail,2035,139.1915,Base
1459,53-Washington,53-Washington,18-Fuel oils,6-Pipeline,2035,2556.4376,Base
1460,53-Washington,53-Washington,19-Natural gas and other fossil products,1-Truck,2035,7137.2976,Base
1461,53-Washington,53-Washington,19-Natural gas and other fossil products,2-Rail,2035,92.3756,Base
1462,53-Washington,53-Washington,19-Natural gas and other fossil products,3-Water,2035,1847.288,Base
1463,53-Washington,53-Washington,19-Natural gas and other fossil products,5-Multiple modes & mail,2035,142.9394,Base
1464,53-Washington,53-Washington,19-Natural gas and other fossil products,6-Pipeline,2035,19723.6682,Base
1465,53-Washington,53-Washington,20-Basic chemicals,1-Truck,2035,3628.3159,Base
1466,53-Washington,53-Washington,20-Basic chemicals,2-Rail,2035,28.0656,Base
1467,53-Washington,53-Washington,20-Basic chemicals,5-Multiple modes & mail,2035,35.3669,Base
1468,53-Washington,53-Washington,20-Basic chemicals,6-Pipeline,2035,756.5868,Base
1469,53-Washington,53-Washington,21-Pharmaceuticals,1-Truck,2035,199.8313,Base
1470,53-Washington,53-Washington,21-Pharmaceuticals,5-Multiple modes & mail,2035,125.0344,Base
1471,53-Washington,53-Washington,22-Fertilizers,1-Truck,2035,5618.4067,Base
1472,53-Washington,53-Washington,22-Fertilizers,2-Rail,2035,0.0222,Base
1473,53-Washington,53-Washington,22-Fertilizers,5-Multiple modes & mail,2035,0.0201,Base
1474,53-Washington,53-Washington,23-Chemical prods.,1-Truck,2035,967.9143,Base
1475,53-Washington,53-Washington,23-Chemical prods.,5-Multiple modes & mail,2035,15.2131,Base
1476,53-Washington,53-Washington,24-Plastics/rubber,1-Truck,2035,2178.4976,Base
1477,53-Washington,53-Washington,24-Plastics/rubber,2-Rail,2035,0.2086,Base
1478,53-Washington,53-Washington,24-Plastics/rubber,5-Multiple modes & mail,2035,12.7045,Base
1479,53-Washington,53-Washington,25-Logs,1-Truck,2035,54714.5064,Base
1480,53-Washington,53-Washington,26-Wood prods.,1-Truck,2035,14625.6867,Base
1481,53-Washington,53-Washington,26-Wood prods.,2-Rail,2035,258.7615,Base
1482,53-Washington,53-Washington,26-Wood prods.,3-Water,2035,1.1635,Base
1483,53-Washington,53-Washington,26-Wood prods.,5-Multiple modes & mail,2035,304.3916,Base
1484,53-Washington,53-Washington,27-Newsprint/paper,1-Truck,2035,1129.7936,Base
1485,53-Washington,53-Washington,27-Newsprint/paper,2-Rail,2035,15.506,Base
1486,53-Washington,53-Washington,27-Newsprint/paper,5-Multiple modes & mail,2035,289.5567,Base
1487,53-Washington,53-Washington,28-Paper articles,1-Truck,2035,1893.8567,Base
1488,53-Washington,53-Washington,28-Paper articles,5-Multiple modes & mail,2035,64.2657,Base
1489,53-Washington,53-Washington,29-Printed prods.,1-Truck,2035,134.6453,Base
1490,53-Washington,53-Washington,29-Printed prods.,5-Multiple modes & mail,2035,1.4164,Base
1491,53-Washington,53-Washington,30-Textiles/leather,1-Truck,2035,354.6309,Base
1492,53-Washington,53-Washington,30-Textiles/leather,5-Multiple modes & mail,2035,9.3976,Base
1493,53-Washington,53-Washington,31-Nonmetal min. prods.,1-Truck,2035,21864.1385,Base
1494,53-Washington,53-Washington,31-Nonmetal min. prods.,2-Rail,2035,79.2429,Base
1495,53-Washington,53-Washington,31-Nonmetal min. prods.,3-Water,2035,80.706,Base
1496,53-Washington,53-Washington,31-Nonmetal min. prods.,5-Multiple modes & mail,2035,59.5488,Base
1497,53-Washington,53-Washington,32-Base metals,1-Truck,2035,2103.4492,Base
1498,53-Washington,53-Washington,32-Base metals,2-Rail,2035,92.8598,Base
1499,53-Washington,53-Washington,32-Base metals,5-Multiple modes & mail,2035,35.5075,Base
1500,53-Washington,53-Washington,33-Articles-base metal,1-Truck,2035,1228.6865,Base
1501,53-Washington,53-Washington,33-Articles-base metal,2-Rail,2035,1.1973,Base
1502,53-Washington,53-Washington,33-Articles-base metal,4-Air (include truck-air),2035,0.0002,Base
1503,53-Washington,53-Washington,33-Articles-base metal,5-Multiple modes & mail,2035,9.7112,Base
1504,53-Washington,53-Washington,34-Machinery,1-Truck,2035,667.0868,Base
1505,53-Washington,53-Washington,34-Machinery,2-Rail,2035,0.2829,Base
1506,53-Washington,53-Washington,34-Machinery,5-Multiple modes & mail,2035,10.7991,Base
1507,53-Washington,53-Washington,35-Electronics,1-Truck,2035,986.388,Base
1508,53-Washington,53-Washington,35-Electronics,5-Multiple modes & mail,2035,36.1161,Base
1509,53-Washington,53-Washington,36-Motorized vehicles,1-Truck,2035,492.1025,Base
1510,53-Washington,53-Washington,36-Motorized vehicles,5-Multiple modes & mail,2035,31.5123,Base
1511,53-Washington,53-Washington,37-Transport equip.,1-Truck,2035,31.963,Base
1512,53-Washington,53-Washington,37-Transport equip.,5-Multiple modes & mail,2035,0.3554,Base
1513,53-Washington,53-Washington,38-Precision instruments,1-Truck,2035,307.1937,Base
1514,53-Washington,53-Washington,38-Precision instruments,5-Multiple modes & mail,2035,113.7057,Base
1515,53-Washington,53-Washington,39-Furniture,1-Truck,2035,1213.252,Base
1516,53-Washington,53-Washington,39-Furniture,5-Multiple modes & mail,2035,1.2136,Base
1517,53-Washington,53-Washington,40-Misc. mfg. prods.,1-Truck,2035,3186.6012,Base
1518,53-Washington,53-Washington,40-Misc. mfg. prods.,2-Rail,2035,0.0939,Base
1519,53-Washington,53-Washington,40-Misc. mfg. prods.,5-Multiple modes & mail,2035,337.2654,Base
1520,53-Washington,53-Washington,41-Waste/scrap,1-Truck,2035,9384.9013,Base
1521,53-Washington,53-Washington,41-Waste/scrap,2-Rail,2035,1193.3009,Base
1522,53-Washington,53-Washington,41-Waste/scrap,5-Multiple modes & mail,2035,9.5545,Base
1523,53-Washington,53-Washington,43-Mixed freight,1-Truck,2035,11647.7409,Base
1524,53-Washington,53-Washington,43-Mixed freight,2-Rail,2035,0.1917,Base
1525,53-Washington,53-Washington,43-Mixed freight,5-Multiple modes & mail,2035,7.518,Base
1526,53-Washington,53-Washington,01-Live animals/fish,1-Truck,2035,625.2511,low
1527,53-Washington,53-Washington,02-Cereal grains,1-Truck,2035,14391.3851,low
1528,53-Washington,53-Washington,02-Cereal grains,2-Rail,2035,2611.0917,low
1529,53-Washington,53-Washington,02-Cereal grains,3-Water,2035,1281.7231,low
1530,53-Washington,53-Washington,02-Cereal grains,5-Multiple modes & mail,2035,0.5644,low
1531,53-Washington,53-Washington,03-Other ag prods.,1-Truck,2035,13521.8565,low
1532,53-Washington,53-Washington,03-Other ag prods.,3-Water,2035,8.7429,low
1533,53-Washington,53-Washington,03-Other ag prods.,5-Multiple modes & mail,2035,2.2225,low
1534,53-Washington,53-Washington,04-Animal feed,1-Truck,2035,4156.5733,low
1535,53-Washington,53-Washington,04-Animal feed,2-Rail,2035,962.9276,low
1536,53-Washington,53-Washington,04-Animal feed,5-Multiple modes & mail,2035,37.0077,low
1537,53-Washington,53-Washington,05-Meat/seafood,1-Truck,2035,1044.443,low
1538,53-Washington,53-Washington,05-Meat/seafood,5-Multiple modes & mail,2035,90.3059,low
1539,53-Washington,53-Washington,06-Milled grain prods.,1-Truck,2035,2568.9324,low
1540,53-Washington,53-Washington,06-Milled grain prods.,5-Multiple modes & mail,2035,9.4139,low
1541,53-Washington,53-Washington,07-Other foodstuffs,1-Truck,2035,10990.9366,low
1542,53-Washington,53-Washington,07-Other foodstuffs,2-Rail,2035,1.3436,low
1543,53-Washington,53-Washington,07-Other foodstuffs,5-Multiple modes & mail,2035,78.9768,low
1544,53-Washington,53-Washington,08-Alcoholic beverages,1-Truck,2035,3159.3088,low
1545,53-Washington,53-Washington,08-Alcoholic beverages,2-Rail,2035,52.6905,low
1546,53-Washington,53-Washington,08-Alcoholic beverages,5-Multiple modes & mail,2035,9.1879,low
1547,53-Washington,53-Washington,09-Tobacco prods.,1-Truck,2035,3.4851,low
1548,53-Washington,53-Washington,10-Building stone,1-Truck,2035,194.2833,low
1549,53-Washington,53-Washington,11-Natural sands,1-Truck,2035,12708.1177,low
1550,53-Washington,53-Washington,11-Natural sands,2-Rail,2035,1559.6109,low
1551,53-Washington,53-Washington,11-Natural sands,5-Multiple modes & mail,2035,116.137,low
1552,53-Washington,53-Washington,12-Gravel,1-Truck,2035,50697.8518,low
1553,53-Washington,53-Washington,12-Gravel,2-Rail,2035,5018.7569,low
1554,53-Washington,53-Washington,12-Gravel,3-Water,2035,1.3733,low
1555,53-Washington,53-Washington,12-Gravel,5-Multiple modes & mail,2035,28.2662,low
1556,53-Washington,53-Washington,13-Nonmetallic minerals,1-Truck,2035,2928.6226,low
1557,53-Washington,53-Washington,13-Nonmetallic minerals,5-Multiple modes & mail,2035,0.0413,low
1558,53-Washington,53-Washington,14-Metallic ores,1-Truck,2035,0.0127,low
1559,53-Washington,53-Washington,17-Gasoline,1-Truck,2035,11487.4192,low
1560,53-Washington,53-Washington,17-Gasoline,2-Rail,2035,0.1331,low
1561,53-Washington,53-Washington,17-Gasoline,3-Water,2035,2934.5323,low
1562,53-Washington,53-Washington,17-Gasoline,5-Multiple modes & mail,2035,17.2813,low
1563,53-Washington,53-Washington,17-Gasoline,6-Pipeline,2035,12767.572,low
1564,53-Washington,53-Washington,18-Fuel oils,1-Truck,2035,6791.6242,low
1565,53-Washington,53-Washington,18-Fuel oils,2-Rail,2035,718.1207,low
1566,53-Washington,53-Washington,18-Fuel oils,3-Water,2035,8231.5367,low
1567,53-Washington,53-Washington,18-Fuel oils,5-Multiple modes & mail,2035,137.7996,low
1568,53-Washington,53-Washington,18-Fuel oils,6-Pipeline,2035,2530.8733,low
1569,53-Washington,53-Washington,19-Natural gas and other fossil products,1-Truck,2035,7123.6085,low
1570,53-Washington,53-Washington,19-Natural gas and other fossil products,2-Rail,2035,92.2643,low
1571,53-Washington,53-Washington,19-Natural gas and other fossil products,3-Water,2035,1845.0611,low
1572,53-Washington,53-Washington,19-Natural gas and other fossil products,5-Multiple modes & mail,2035,141.8505,low
1573,53-Washington,53-Washington,19-Natural gas and other fossil products,6-Pipeline,2035,19680.3479,low
1574,53-Washington,53-Washington,20-Basic chemicals,1-Truck,2035,3596.9744,low
1575,53-Washington,53-Washington,20-Basic chemicals,2-Rail,2035,27.785,low
1576,53-Washington,53-Washington,20-Basic chemicals,5-Multiple modes & mail,2035,35.1669,low
1577,53-Washington,53-Washington,20-Basic chemicals,6-Pipeline,2035,749.0209,low
1578,53-Washington,53-Washington,21-Pharmaceuticals,1-Truck,2035,197.833,low
1579,53-Washington,53-Washington,21-Pharmaceuticals,5-Multiple modes & mail,2035,123.7841,low
1580,53-Washington,53-Washington,22-Fertilizers,1-Truck,2035,5510.4376,low
1581,53-Washington,53-Washington,22-Fertilizers,2-Rail,2035,0.0218,low
1582,53-Washington,53-Washington,22-Fertilizers,5-Multiple modes & mail,2035,0.0197,low
1583,53-Washington,53-Washington,23-Chemical prods.,1-Truck,2035,958.2351,low
1584,53-Washington,53-Washington,23-Chemical prods.,5-Multiple modes & mail,2035,15.0609,low
1585,53-Washington,53-Washington,24-Plastics/rubber,1-Truck,2035,2169.6547,low
1586,53-Washington,53-Washington,24-Plastics/rubber,2-Rail,2035,0.208,low
1587,53-Washington,53-Washington,24-Plastics/rubber,5-Multiple modes & mail,2035,12.6556,low
1588,53-Washington,53-Washington,25-Logs,1-Truck,2035,54167.3622,low
1589,53-Washington,53-Washington,26-Wood prods.,1-Truck,2035,14479.4299,low
1590,53-Washington,53-Washington,26-Wood prods.,2-Rail,2035,256.1739,low
1591,53-Washington,53-Washington,26-Wood prods.,3-Water,2035,1.1519,low
1592,53-Washington,53-Washington,26-Wood prods.,5-Multiple modes & mail,2035,301.3477,low
1593,53-Washington,53-Washington,27-Newsprint/paper,1-Truck,2035,1118.6962,low
1594,53-Washington,53-Washington,27-Newsprint/paper,2-Rail,2035,15.3306,low
1595,53-Washington,53-Washington,27-Newsprint/paper,5-Multiple modes & mail,2035,287.6375,low
1596,53-Washington,53-Washington,28-Paper articles,1-Truck,2035,1882.6292,low
1597,53-Washington,53-Washington,28-Paper articles,5-Multiple modes & mail,2035,63.64,low
1598,53-Washington,53-Washington,29-Printed prods.,1-Truck,2035,130.9287,low
1599,53-Washington,53-Washington,29-Printed prods.,5-Multiple modes & mail,2035,1.3775,low
1600,53-Washington,53-Washington,30-Textiles/leather,1-Truck,2035,354.0916,low
1601,53-Washington,53-Washington,30-Textiles/leather,5-Multiple modes & mail,2035,9.3772,low
1602,53-Washington,53-Washington,31-Nonmetal min. prods.,1-Truck,2035,21641.7368,low
1603,53-Washington,53-Washington,31-Nonmetal min. prods.,2-Rail,2035,78.4619,low
1604,53-Washington,53-Washington,31-Nonmetal min. prods.,3-Water,2035,79.8118,low
1605,53-Washington,53-Washington,31-Nonmetal min. prods.,5-Multiple modes & mail,2035,58.9922,low
1606,53-Washington,53-Washington,32-Base metals,1-Truck,2035,2082.4147,low
1607,53-Washington,53-Washington,32-Base metals,2-Rail,2035,91.9312,low
1608,53-Washington,53-Washington,32-Base metals,5-Multiple modes & mail,2035,35.1524,low
1609,53-Washington,53-Washington,33-Articles-base metal,1-Truck,2035,1221.1589,low
1610,53-Washington,53-Washington,33-Articles-base metal,2-Rail,2035,1.1924,low
1611,53-Washington,53-Washington,33-Articles-base metal,4-Air (include truck-air),2035,0.0002,low
1612,53-Washington,53-Washington,33-Articles-base metal,5-Multiple modes & mail,2035,9.6635,low
1613,53-Washington,53-Washington,34-Machinery,1-Truck,2035,660.4159,low
1614,53-Washington,53-Washington,34-Machinery,2-Rail,2035,0.2801,low
1615,53-Washington,53-Washington,34-Machinery,5-Multiple modes & mail,2035,10.6911,low
1616,53-Washington,53-Washington,35-Electronics,1-Truck,2035,976.5241,low
1617,53-Washington,53-Washington,35-Electronics,5-Multiple modes & mail,2035,35.7549,low
1618,53-Washington,53-Washington,36-Motorized vehicles,1-Truck,2035,487.1814,low
1619,53-Washington,53-Washington,36-Motorized vehicles,5-Multiple modes & mail,2035,31.1972,low
1620,53-Washington,53-Washington,37-Transport equip.,1-Truck,2035,31.6434,low
1621,53-Washington,53-Washington,37-Transport equip.,5-Multiple modes & mail,2035,0.3519,low
1622,53-Washington,53-Washington,38-Precision instruments,1-Truck,2035,304.1217,low
1623,53-Washington,53-Washington,38-Precision instruments,5-Multiple modes & mail,2035,112.5686,low
1624,53-Washington,53-Washington,39-Furniture,1-Truck,2035,1201.1195,low
1625,53-Washington,53-Washington,39-Furniture,5-Multiple modes & mail,2035,1.2015,low
1626,53-Washington,53-Washington,40-Misc. mfg. prods.,1-Truck,2035,3154.7351,low
1627,53-Washington,53-Washington,40-Misc. mfg. prods.,2-Rail,2035,0.093,low
1628,53-Washington,53-Washington,40-Misc. mfg. prods.,5-Multiple modes & mail,2035,333.8928,low
1629,53-Washington,53-Washington,41-Waste/scrap,1-Truck,2035,9272.8948,low
1630,53-Washington,53-Washington,41-Waste/scrap,2-Rail,2035,1184.0115,low
1631,53-Washington,53-Washington,41-Waste/scrap,5-Multiple modes & mail,2035,9.4833,low
1632,53-Washington,53-Washington,43-Mixed freight,1-Truck,2035,11551.7723,low
1633,53-Washington,53-Washington,43-Mixed freight,2-Rail,2035,0.1902,low
1634,53-Washington,53-Washington,43-Mixed freight,5-Multiple modes & mail,2035,7.4513,low
1635,53-Washington,53-Washington,01-Live animals/fish,1-Truck,2035,654.2662,high
1636,53-Washington,53-Washington,02-Cereal grains,1-Truck,2035,15416.0463,high
1637,53-Washington,53-Washington,02-Cereal grains,2-Rail,2035,2783.0055,high
1638,53-Washington,53-Washington,02-Cereal grains,3-Water,2035,1357.3679,high
1639,53-Washington,53-Washington,02-Cereal grains,5-Multiple modes & mail,2035,0.5978,high
1640,53-Washington,53-Washington,03-Other ag prods.,1-Truck,2035,14424.9858,high
1641,53-Washington,53-Washington,03-Other ag prods.,3-Water,2035,9.2701,high
1642,53-Washington,53-Washington,03-Other ag prods.,5-Multiple modes & mail,2035,2.3373,high
1643,53-Washington,53-Washington,04-Animal feed,1-Truck,2035,4426.5645,high
1644,53-Washington,53-Washington,04-Animal feed,2-Rail,2035,1022.1464,high
1645,53-Washington,53-Washington,04-Animal feed,5-Multiple modes & mail,2035,39.3616,high
1646,53-Washington,53-Washington,05-Meat/seafood,1-Truck,2035,1114.4308,high
1647,53-Washington,53-Washington,05-Meat/seafood,5-Multiple modes & mail,2035,96.2199,high
1648,53-Washington,53-Washington,06-Milled grain prods.,1-Truck,2035,2707.3945,high
1649,53-Washington,53-Washington,06-Milled grain prods.,5-Multiple modes & mail,2035,9.9046,high
1650,53-Washington,53-Washington,07-Other foodstuffs,1-Truck,2035,11653.9226,high
1651,53-Washington,53-Washington,07-Other foodstuffs,2-Rail,2035,1.4282,high
1652,53-Washington,53-Washington,07-Other foodstuffs,5-Multiple modes & mail,2035,83.5656,high
1653,53-Washington,53-Washington,08-Alcoholic beverages,1-Truck,2035,3331.1308,high
1654,53-Washington,53-Washington,08-Alcoholic beverages,2-Rail,2035,55.0285,high
1655,53-Washington,53-Washington,08-Alcoholic beverages,5-Multiple modes & mail,2035,9.598,high
1656,53-Washington,53-Washington,09-Tobacco prods.,1-Truck,2035,3.7438,high
1657,53-Washington,53-Washington,10-Building stone,1-Truck,2035,208.5369,high
1658,53-Washington,53-Washington,11-Natural sands,1-Truck,2035,13678.8059,high
1659,53-Washington,53-Washington,11-Natural sands,2-Rail,2035,1685.6104,high
1660,53-Washington,53-Washington,11-Natural sands,5-Multiple modes & mail,2035,125.9761,high
1661,53-Washington,53-Washington,12-Gravel,1-Truck,2035,54597.194,high
1662,53-Washington,53-Washington,12-Gravel,2-Rail,2035,5423.6608,high
1663,53-Washington,53-Washington,12-Gravel,3-Water,2035,1.4722,high
1664,53-Washington,53-Washington,12-Gravel,5-Multiple modes & mail,2035,30.5912,high
1665,53-Washington,53-Washington,13-Nonmetallic minerals,1-Truck,2035,3152.8314,high
1666,53-Washington,53-Washington,13-Nonmetallic minerals,5-Multiple modes & mail,2035,0.0443,high
1667,53-Washington,53-Washington,14-Metallic ores,1-Truck,2035,0.0137,high
1668,53-Washington,53-Washington,17-Gasoline,1-Truck,2035,12363.578,high
1669,53-Washington,53-Washington,17-Gasoline,2-Rail,2035,0.1431,high
1670,53-Washington,53-Washington,17-Gasoline,3-Water,2035,3155.6821,high
1671,53-Washington,53-Washington,17-Gasoline,5-Multiple modes & mail,2035,18.6758,high
1672,53-Washington,53-Washington,17-Gasoline,6-Pipeline,2035,13730.2773,high
1673,53-Washington,53-Washington,18-Fuel oils,1-Truck,2035,7313.1758,high
1674,53-Washington,53-Washington,18-Fuel oils,2-Rail,2035,771.671,high
1675,53-Washington,53-Washington,18-Fuel oils,3-Water,2035,8883.1656,high
1676,53-Washington,53-Washington,18-Fuel oils,5-Multiple modes & mail,2035,148.6477,high
1677,53-Washington,53-Washington,18-Fuel oils,6-Pipeline,2035,2718.2901,high
1678,53-Washington,53-Washington,19-Natural gas and other fossil products,1-Truck,2035,7444.488,high
1679,53-Washington,53-Washington,19-Natural gas and other fossil products,2-Rail,2035,96.4175,high
1680,53-Washington,53-Washington,19-Natural gas and other fossil products,3-Water,2035,1928.116,high
1681,53-Washington,53-Washington,19-Natural gas and other fossil products,5-Multiple modes & mail,2035,150.1859,high
1682,53-Washington,53-Washington,19-Natural gas and other fossil products,6-Pipeline,2035,20505.9297,high
1683,53-Washington,53-Washington,20-Basic chemicals,1-Truck,2035,3780.0492,high
1684,53-Washington,53-Washington,20-Basic chemicals,2-Rail,2035,30.7941,high
1685,53-Washington,53-Washington,20-Basic chemicals,5-Multiple modes & mail,2035,38.5456,high
1686,53-Washington,53-Washington,20-Basic chemicals,6-Pipeline,2035,771.7185,high
1687,53-Washington,53-Washington,21-Pharmaceuticals,1-Truck,2035,203.5171,high
1688,53-Washington,53-Washington,21-Pharmaceuticals,5-Multiple modes & mail,2035,128.0932,high
1689,53-Washington,53-Washington,22-Fertilizers,1-Truck,2035,5889.718,high
1690,53-Washington,53-Washington,22-Fertilizers,2-Rail,2035,0.0233,high
1691,53-Washington,53-Washington,22-Fertilizers,5-Multiple modes & mail,2035,0.021,high
1692,53-Washington,53-Washington,23-Chemical prods.,1-Truck,2035,974.6695,high
1693,53-Washington,53-Washington,23-Chemical prods.,5-Multiple modes & mail,2035,15.2944,high
1694,53-Washington,53-Washington,24-Plastics/rubber,1-Truck,2035,2218.0346,high
1695,53-Washington,53-Washington,24-Plastics/rubber,2-Rail,2035,0.2116,high
1696,53-Washington,53-Washington,24-Plastics/rubber,5-Multiple modes & mail,2035,12.9031,high
1697,53-Washington,53-Washington,25-Logs,1-Truck,2035,58456.3184,high
1698,53-Washington,53-Washington,26-Wood prods.,1-Truck,2035,14942.0803,high
1699,53-Washington,53-Washington,26-Wood prods.,2-Rail,2035,266.1548,high
1700,53-Washington,53-Washington,26-Wood prods.,3-Water,2035,1.1868,high
1701,53-Washington,53-Washington,26-Wood prods.,5-Multiple modes & mail,2035,310.4795,high
1702,53-Washington,53-Washington,27-Newsprint/paper,1-Truck,2035,1152.5373,high
1703,53-Washington,53-Washington,27-Newsprint/paper,2-Rail,2035,15.7678,high
1704,53-Washington,53-Washington,27-Newsprint/paper,5-Multiple modes & mail,2035,297.0399,high
1705,53-Washington,53-Washington,28-Paper articles,1-Truck,2035,1946.1483,high
1706,53-Washington,53-Washington,28-Paper articles,5-Multiple modes & mail,2035,65.5024,high
1707,53-Washington,53-Washington,29-Printed prods.,1-Truck,2035,137.1044,high
1708,53-Washington,53-Washington,29-Printed prods.,5-Multiple modes & mail,2035,1.4419,high
1709,53-Washington,53-Washington,30-Textiles/leather,1-Truck,2035,370.1426,high
1710,53-Washington,53-Washington,30-Textiles/leather,5-Multiple modes & mail,2035,9.8101,high
1711,53-Washington,53-Washington,31-Nonmetal min. prods.,1-Truck,2035,22374.1848,high
1712,53-Washington,53-Washington,31-Nonmetal min. prods.,2-Rail,2035,81.0752,high
1713,53-Washington,53-Washington,31-Nonmetal min. prods.,3-Water,2035,82.1457,high
1714,53-Washington,53-Washington,31-Nonmetal min. prods.,5-Multiple modes & mail,2035,60.9021,high
1715,53-Washington,53-Washington,32-Base metals,1-Truck,2035,2145.8103,high
1716,53-Washington,53-Washington,32-Base metals,2-Rail,2035,94.3248,high
1717,53-Washington,53-Washington,32-Base metals,5-Multiple modes & mail,2035,36.2671,high
1718,53-Washington,53-Washington,33-Articles-base metal,1-Truck,2035,1235.004,high
1719,53-Washington,53-Washington,33-Articles-base metal,2-Rail,2035,1.1979,high
1720,53-Washington,53-Washington,33-Articles-base metal,4-Air (include truck-air),2035,0.0002,high
1721,53-Washington,53-Washington,33-Articles-base metal,5-Multiple modes & mail,2035,9.7362,high
1722,53-Washington,53-Washington,34-Machinery,1-Truck,2035,680.4285,high
1723,53-Washington,53-Washington,34-Machinery,2-Rail,2035,0.2886,high
1724,53-Washington,53-Washington,34-Machinery,5-Multiple modes & mail,2035,11.015,high
